V1,V2,V3,V4,V5,V6
0.05826475586006601,0.2578204356695507,0.08036984083631349,0.23325982887812297,0.2450317636801952,0.12525337507575168
0.08643226134132162,0.32272637999497916,0.08697599825884614,0.01594249949136704,0.28751029847003323,0.20041256244345276
0.2563961319449726,0.23262011927377504,0.026580945980502785,0.3424252338683203,0.08474246038397935,0.057235108548449834
0.07287866115497793,0.21213343325653133,0.1976954507212818,0.1539719258811861,0.14234928232098665,0.22097124666503618
0.23834928994279614,0.28745450726281707,0.17642592529372061,0.19135810084227034,0.039330112191412255,0.06708206446698353
0.24988267102295936,0.2341258795347621,0.17922215665052396,0.20640552576735186,0.006386685839267583,0.1239770811851351
0.36429011729418814,0.10394130263781315,0.15282317758261063,0.11125047591867848,0.0685872275707106,0.19910769899599898
0.23337112294348705,0.20805611757370493,0.08599011396302354,0.07829688717724063,0.1314484694680583,0.26283728887448554
0.10501729079628142,0.33870680274302145,0.018096090453014597,0.17459936375091095,0.315449448951019,0.04813100330575258
0.1878069707488393,0.05991678380059075,4.1703274479929983e-4,0.25812165552068383,0.3163599020745932,0.1773776551104937
0.24804167352324755,0.03536896532159268,0.14319394942530694,0.10232600147626372,0.30380403303783643,0.1672653772157527
0.19103830796885402,0.19158665200629396,0.187330565037139,0.10372595840632996,0.17792865118494144,0.1483898653964416
0.29605363846614735,2.604491689019724e-4,0.19814515386092155,0.09176092891502853,0.15833406703472722,0.25544576255427337
0.13633194671205692,0.04306821715506871,0.09440964855166575,0.25889101770004613,0.1618503038694647,0.3054488660116978
0.02296442465522974,0.1347771050113545,0.26885484100272644,0.23970592791688577,0.2359244998603664,0.09777320155343715
0.05701915530948564,0.2849315050161801,0.1498673663124557,0.28652661194016815,0.13977057278389265,0.08188478863781773
0.2806954251555779,0.03358286586456387,0.16748523069473997,0.18353354012005335,0.2152823505500703,0.11942058761499463
0.06214385831658151,0.26941765943055884,0.04922139971606131,0.18976548173960867,0.20007398012886,0.22937762066832967
0.14653044732782375,0.05248207307468685,0.33370662332182044,0.10747578338618985,0.021664558066993522,0.33814051482248564
0.21978256068702284,0.014523672741416542,0.14949320209279274,0.2986273276170831,0.15746754708938007,0.16010568977230466
0.2274180381351097,0.11226070274696898,0.10801325125094119,0.07714095780017227,0.12969482740961596,0.3454722226571919
0.05958793209902751,0.03518185950660896,0.054836660284565825,0.2666373724221134,0.23929742349752212,0.3444587521901622
0.12606564078641383,0.21406190127942637,0.023443939189889507,0.07405286446103178,0.17258646031147956,0.38978919397175893
0.41966937527309967,0.18821375090922007,0.1335057586455255,0.17538299001749327,0.004483188429844029,0.0787449367248175
0.3559512934893022,0.09763791704257305,0.1009908360610203,0.03239274923501538,0.10378855829050034,0.3092386458815887
0.3416558363854486,0.20058110767736492,0.156387856568803,0.09935739305680935,0.04478920602249828,0.15722860028907584
0.24782804988345364,0.0939828493294106,0.19272456848979935,0.09445858823776808,0.21765384681795555,0.15335209724161278
0.2471710231285922,0.12436256248153475,0.05817308738042712,0.15047046737505024,0.2753266529262024,0.1444962067081933
0.13303891726499795,0.08563779901504696,0.20305686512730164,0.059252751930798486,0.2783751858731484,0.2406384807887066
0.1833524617024599,0.16956112711056473,0.10212828427182928,0.14536721341548703,0.2399803150312413,0.15961059846841777
0.2623325725687092,0.09760475971221726,0.22126072248066356,0.082788129959689,0.1856651155458845,0.1503486997328365
0.020163645321042836,0.1914599481396492,0.32811458154139417,0.3090939258932662,0.0070291779781409686,0.14413872112650652
0.24184278410729365,0.15212529293439256,0.2299850305493985,0.1144712738642781,0.09982289551823183,0.16175272302640534
0.05006964626056251,0.1882762581377522,0.07845876702035474,0.3162851431902994,0.19764251938529975,0.1692676660057314
0.17672475660956777,0.3864174286958656,0.15983186029166002,0.12653350678207465,0.07491116395283474,0.07558128366799723
0.20303750972492315,0.10654943887662169,0.09108703970655575,0.2840489634823319,0.02007603499356816,0.29520101321599934
0.09398046131965081,0.10921848954247115,0.21925511572366613,0.24540331238108257,0.07545609575747451,0.25668652527565483
0.25108977742712546,0.2366050039425702,0.01821619347184222,0.1362390097868543,0.16472131775688556,0.1931286976147223
